"GPST","TWD97_x","TWD97_y","Section","Direction","Mag_x","Mag_y","Mag_z","Mag_v","Mag_h","Mag_sum","Grid"
218250.803,170044.85858,2544491.6996,5,4,18.463,1.925,-17.737,20.4469349115944,-15.5277820605849,25.6746794137726,9.52980332599079
218251.303,170044.78191,2544490.7796,5,4,18.914,-1.979,-21.805,22.9842007101683,-17.5738550043723,28.9329200392909,10.4530946706002
218251.903,170044.69737,2544489.7292,5,4,19.855,-5.83,-24.653,26.0638769769355,-18.8853025109785,32.1866483809669,11.5070661485788
218252.503,170044.61721,2544488.7312,5,4,18.605,-8.789,-31.625,32.6625822636518,-18.8862090126679,37.7297385493194,12.5085273385697
218253.203,170044.5124,2544487.7171,5,4,23.023,-16.219,-23.471,23.9585588704694,-27.7486898402475,36.6606373512518,13.5286366954163
218264.402,170031.85656,2544485.3084,6,2,35.324,19.527,-29.222,46.3436311340017,-18.3107029443326,49.8298503810718,0.516301834269237
218265.002,170030.7991,2544485.4132,6,2,35.052,17.728,-23.47,40.0823343999398,-22.0719744710664,45.7576833766746,1.57895721763634
218265.503,170029.88804,2544485.4836,6,2,37.074,17.124,-20.185,38.6115128723238,-24.1722599421397,45.5537822469222,2.49275782779856
218266.003,170028.97285,2544485.5473,6,2,38.484,16.765,-11.794,35.4375190961209,-25.4040185268407,43.602544845456,3.41018078513236
218266.602,170027.8577,2544485.601,6,2,39.78,18.813,-7.244,35.5290156422164,-26.9544421662765,44.5965570980541,4.52663901709388
218267.103,170026.92295,2544485.6373,6,2,41.435,21.708,-8.784,38.125891449848,-28.4898498794642,47.5946966058194,5.4621031859265
218267.703,170025.80575,2544485.6866,6,2,42.319,27.101,-14.16,44.6427363451342,-27.0720086735143,52.209841620139,6.58040527147494
218268.203,170024.88325,2544485.7363,6,2,41.786,29.614,-19.628,47.6327719349736,-27.1925764463538,54.848128281647,7.5042486941051
218268.803,170023.81024,2544485.8113,6,2,35.673,28.489,-23.486,44.7166866253451,-25.2229297118848,51.3398309892037,8.57991609831965
218269.403,170022.81325,2544485.9099,6,2,32.585,26.697,-22.583,42.7327069122583,-21.4107375620513,47.7964844209279,9.58181849339613
218269.903,170021.96591,2544486.0029,6,2,34.792,27.708,-21.346,46.1765982894312,-17.3663471811576,49.3342502122005,10.4342591283919
218270.504,170020.90948,2544486.1104,6,2,32.52,28.508,-22.265,46.3548224878976,-14.7382875910163,48.6414092003922,11.4961588859327
218271.102,170019.8335,2544486.2054,6,2,30.466,27.248,-25.013,46.1937191761267,-12.7444551738058,47.9195245072403,12.5763448382612
218271.602,170018.91324,2544486.2772,6,2,30.94,28.448,-25.749,47.3021761806104,-13.8595610889558,49.2908034525711,13.4994084727816
218272.102,170017.9991,2544486.3474,6,2,33.867,29.209,-25.441,48.5268282160907,-17.1035316319766,51.4527341450384,14.4162618125555
218272.703,170016.92411,2544486.4313,6,2,35.917,32.642,-25.97,51.6520448844913,-19.02730175959,55.0451810152351,15.4945266109323
218273.302,170015.888,2544486.5132,6,2,39.465,33.514,-26.804,54.3655019722465,-21.0599390385078,58.3020483087859,16.5338768692289
218273.904,170014.85312,2544486.6158,6,2,38.633,30.153,-26.94,51.5418344841314,-21.7005759372973,55.9238383696971,17.5738496797337
218274.403,170014.00364,2544486.7043,6,2,36.378,27.784,-22.271,46.5021575198012,-20.7088465879585,50.9048817010707,18.4279359952092
218275.007,170012.99536,2544486.7934,6,2,34.185,30.427,-23.921,47.8139019206329,-19.5054243256611,51.6394306223452,19.4401523778209
218275.603,170012.00541,2544486.8743,6,2,33.632,29.163,-21.021,45.5149304035834,-18.758079442122,49.2287967961842,20.4334241754357
218276.303,170010.91911,2544486.9573,6,2,33.936,26.989,-18.319,42.2596331424178,-20.73083174087,47.0706275505224,21.5229540985202
218277.002,170009.965,2544487.03,6,2,34.738,25.667,-17.282,40.5636147181863,-22.7768351180435,46.5208668986295,22.4798416447244
218277.804,170008.91972,2544487.1114,6,2,39.724,26.76,-13.515,42.1484345219845,-26.4623972524408,49.7669468723971,23.5283116285483
218278.604,170007.95642,2544487.187,6,2,46.777,25.028,-11.926,44.179883529239,-31.6994618304928,54.3757113884499,24.4946157341656
218279.303,170007.02195,2544487.2843,6,2,52.997,23.076,-9.28,47.6712659613641,-33.9816507344903,58.5431651433368,25.4341975801111
218280.003,170005.97695,2544487.4196,6,2,50.211,14.111,-5.288,37.9305462008285,-36.1870342927797,52.4235422877928,26.4879958009774
218280.703,170004.95245,2544487.5609,6,2,42.925,15.011,-5.737,32.8049343847816,-32.0099233833849,45.8344729979521,27.5222018040706
218281.303,170004.05401,2544487.6796,6,2,38.383,18.923,-5.241,34.3705506059784,-26.0282144996901,43.1138341950701,28.4284723020722
218282.103,170002.96791,2544487.8026,6,2,36.901,19.665,-2.553,30.6351316238993,-28.5727587990093,41.8916917180483,29.52156949364
218282.903,170001.95344,2544487.8976,6,2,35.001,21.495,0.754,32.917761180755,-24.5783347858796,41.0813040445407,30.5404942629323
218283.803,170000.9932,2544487.978,6,2,30.631,18.823,1.951,24.9998739534273,-25.9109280673762,36.0051370084881,31.5041188586924
218322.403,170000.01979,2544483.6397,7,1,-13.774,12.852,-16.775,16.5630237294306,19.0253475641923,25.2249401386802,0.485165887912333
218323.403,170001.00349,2544483.55,7,1,-15.795,14.7,-7.507,11.4586169593551,19.7642903079969,22.8457233196938,1.47299924198604
218324.403,170002.05899,2544483.4614,7,1,-19.59,21.978,-12.516,13.4920769188224,29.0071491259755,31.9914182242676,2.53225935808178
218325.103,170003.02226,2544483.3767,7,1,-18.254,23.559,-18.826,19.6470313508691,29.2685399720923,35.2512875367695,3.49926562415202
218325.702,170003.9763,2544483.2958,7,1,-14.683,20.916,-19.442,19.3380525738083,25.6339741681353,32.1101371688132,4.45673933829811
218326.303,170005.02365,2544483.2137,7,1,-13.806,15.628,-17.943,17.7183809097874,21.0440073877501,27.509839494261,5.50730659805358
218326.803,170005.95625,2544483.1484,7,1,-12.639,13.191,-15.272,14.4156779182728,18.9517549624467,23.8113583400864,6.44220047538619
218327.303,170006.94015,2544483.0817,7,1,-13.768,10.7,-16.16,15.6162654687453,17.9255593165088,23.773797004265,7.42836029930284
218327.802,170007.95268,2544483.0086,7,1,-14.289,8.661,-18.49,17.7611920586319,17.4816646420297,24.9212467986656,8.44353273537831
218328.302,170008.9672,2544482.9298,7,1,-18.198,5.689,-18.483,17.0310438856955,20.3739234847761,26.5547211245006,9.46113633333848
218328.803,170009.98375,2544482.8477,7,1,-19.421,11.658,-21.438,20.5028894002508,23.5011398711017,31.1876906647478,10.4809993034707
218329.303,170010.99832,2544482.7644,7,1,-21.318,16.843,-27.931,28.220752017267,26.8677071887409,38.9651707810963,11.4990253177338
218329.802,170012.0005,2544482.6826,7,1,-15.116,20.181,-34.466,35.2420451369911,24.1178280025852,42.7044654924986,12.5045464074825
218330.303,170012.99655,2544482.5987,7,1,-13.268,19.203,-37.146,37.2177744718735,23.2262268214353,43.8704951989375,13.5041268814877
218330.803,170014.00085,2544482.5171,7,1,-11.374,15.001,-36.98,37.4875656309493,17.7932768220266,41.4960031448813,14.5117578609107
218331.304,170015.0175,2544482.4386,7,1,-11.007,11.415,-33.39,33.7883463076305,14.9898641686853,36.9641498481975,15.5314445764437
218331.803,170016.05055,2544482.3687,7,1,-9.901,11.872,-27.072,27.7215191686996,14.2613023241014,31.17478739302,16.5668661493429
218332.303,170017.08555,2544482.2934,7,1,-10.24,11.932,-22.264,23.0333482423082,14.5732902512974,27.2564839992248,17.6046161565349
218332.703,170017.91565,2544482.2297,7,1,-9.054,13.671,-20.843,22.7668457535763,13.6004610375114,26.5198379708474,18.4371602958849
218333.204,170018.9425,2544482.1476,7,1,-7.835,10.237,-16.578,17.0755462621969,12.2245326228684,21.00032090231,19.4672986479777
218333.702,170019.9735,2544482.0658,7,1,-6.758,9.763,-13.573,14.3178823407435,10.9640917214617,18.0336646858036,20.5015417908303
218334.203,170021.00025,2544481.9804,7,1,-6.732,12.998,-13.119,15.7916062475175,11.7047495113465,19.6564490435073,21.5318546147468
218334.703,170022.01475,2544481.8921,7,1,-7.947,18.092,-17.733,20.658680379235,16.6779341343169,26.5506037972774,22.5502071436061
218335.202,170023.017,2544481.8136,7,1,-11.17,20.058,-23.535,25.8162438607838,20.3595196878645,32.8783893918178,23.5555370073553
218335.704,170024.0254,2544481.7306,7,1,-15.108,22.396,-29.904,31.4238213763342,25.2314317094422,40.299896972573,24.5673504477937
218336.202,170025.0359,2544481.6578,7,1,-14.947,23.668,-37.593,39.4842524857374,25.2549893613627,46.8702537010416,25.5804763895612
218336.603,170025.85775,2544481.6007,7,1,-17.021,23.224,-42.035,44.5211645724841,24.7765160405934,50.9510533944098,26.4043133699013
218337.103,170026.88265,2544481.5264,7,1,-16.282,22.641,-40.436,41.8265087090085,25.7552260757935,49.1201435360281,27.4319090554254
218337.603,170027.90745,2544481.4497,7,1,-18.49,23.78,-42.107,43.7624242260306,27.6625771550831,51.7722700777163,28.45958468394
218338.103,170028.94245,2544481.3657,7,1,-15.459,21.19,-41.038,42.1511579313507,24.4006989663479,48.7043552980634,29.4979941615525
218338.603,170029.97745,2544481.2814,7,1,-9.904,15.297,-37.82,38.1768721955193,17.4632830351852,41.9814223794287,30.5364273187182
218339.103,170031.01252,2544481.1994,7,1,-7.327,4.314,-27.606,27.2712506484024,9.52185113683323,28.8857535993091,31.5747476139378
218339.503,170031.83235,2544481.1357,7,1,-9.662,0.319,-20.777,20.7202892801462,9.78822487211338,22.9159275177768,32.3970521836967
218340.002,170032.8653,2544481.0486,7,1,-11.707,-2.567,-15.46,16.8296064864553,9.97092189875443,19.5615678819465,33.4336755940312
218340.504,170033.884,2544480.9748,7,1,-13.081,-0.626,-14.244,15.4060901607137,11.7067655208413,19.3493145356625,34.4550577362649
218341.003,170034.91705,2544480.9007,7,1,-18.335,1.643,-11.933,12.984582101057,17.6824430060133,21.9378249377645,35.4907694506311
218341.503,170035.94185,2544480.8304,7,1,-20.416,5.971,-17.45,16.6103400661999,21.9331940192302,27.5130586631149,36.5179957130657
218342.003,170036.94625,2544480.7637,7,1,-22.825,8.132,-24.284,23.6496799374901,24.8498560127474,34.3048495842789,37.5246118685836
218342.502,170037.9075,2544480.702,7,1,-21.021,7.332,-28.634,27.7215188126007,23.3893996443394,36.2704648577875,38.4878480345926
218343.103,170039.00316,2544480.6347,7,1,-19.654,5.012,-25.652,26.755964690445,18.8027476046365,32.7020636046106,39.5855852861242
218348.103,170043.32587,2544476.6672,8,4,19.324,-9.595,-6.469,3.65854537926429,-22.2248511290372,22.5239641715219,0.481066603521629
218348.703,170043.28967,2544475.6346,8,4,26.123,-8.338,-6.948,8.40047868190296,-27.011849898052,28.2879493247566,1.51580375774264
218349.203,170043.15127,2544474.687,8,4,27.157,-6.496,-2.835,10.9946571193034,-25.8235436148672,28.0666686658748,2.47362080729752
218349.703,170042.97174,2544473.689,8,4,30.837,-3.229,2.765,13.4759609955091,-28.0604830722409,31.1286401084275,3.48771121873424
218350.203,170042.74077,2544472.6717,8,4,33.282,-3.866,9.584,13.4783066165046,-32.1376070476862,34.8495414030084,4.53099016655156
218350.703,170042.52731,2544471.672,8,4,34.477,-3.787,10.718,11.5597265810875,-34.4129792864625,36.302622797809,5.5532501994868
218351.205,170042.31495,2544470.678,8,4,34.127,-6.905,4.397,8.30171394456768,-34.0990660954603,35.0950817494418,6.56968616835993
218351.703,170042.12007,2544469.692,8,4,31.364,-10.718,-0.611,6.52178648874828,-32.5025482384871,33.1504048391569,7.57483799437126
218352.203,170041.95077,2544468.703,8,4,25.953,-14.519,-3.826,7.68754285325946,-28.9810201835494,29.9832927811473,8.57833226683202
218352.703,170041.81217,2544467.711,8,4,23.219,-14.804,-1.875,6.49087415849159,-26.8265643469048,27.600652202439,9.58006965076497
218353.202,170041.71458,2544466.715,8,4,20.837,-10.674,-4.968,6.20594551894075,-23.1145432404783,23.9331541799237,10.5809402741976
218353.703,170041.62727,2544465.712,8,4,16.863,-10.401,-3.706,5.35252613387008,-19.4326135655047,20.1562894898838,11.5879273903547
218354.203,170041.55037,2544464.7473,8,4,13.842,-5.69,-2.206,2.53872980616317,-14.91302621775,15.1275741611139,12.5560008671565
218354.703,170041.48397,2544463.8253,8,4,12.056,-4.622,-0.97,1.04777255968263,-12.9055450354945,12.9480083410538,13.4806142177242
218355.303,170041.40328,2544462.7263,8,4,13.8,-3.604,-2.832,4.37506088207794,-13.8675117551099,14.5412874258093,14.5826853939438
218355.802,170041.32968,2544461.8146,8,4,14.728,-3.571,-5.175,5.94909682929836,-14.8679150157523,16.0139517296637,15.4976052776304
218356.403,170041.24207,2544460.7529,8,4,17.277,-3.151,-3.955,5.7163889105674,-17.0701040659728,18.0018208801221,16.5633025053848
218356.903,170041.17291,2544459.8972,8,4,17.458,-3.408,-3.563,5.51342909930711,-17.2827456316094,18.1408708997115,17.4220185589463
218357.502,170041.08858,2544458.8896,8,4,16.714,-4.473,-0.724,3.28166530458346,-17.0035400381419,17.3173237251026,18.4333212698108
218358.104,170041.00724,2544457.8512,8,4,14.642,-4.861,1.376,2.28686570087526,-15.3193050190327,15.4890561687922,19.475028942465
218358.703,170040.93417,2544456.8329,8,4,10.923,-10.211,4.404,6.22427271037963,-14.2909095311258,15.5875484281525,20.4960312398383
218359.303,170040.84667,2544455.8092,8,4,7.825,-9.113,2.044,4.99886208211469,-11.1115574013725,12.1842246367998,21.5238821347804
218359.903,170040.78007,2544454.8475,8,4,5.73,-4.638,-5.892,6.41817214041299,-6.91857459134658,9.43713982094151,22.4878877394182
218367.003,170033.77925,2544450.4922,9,2,33.701,33.199,-21.114,50.8727159198967,-9.78257496436863,51.8047487977695,0.580219145667355
218367.503,170032.85765,2544450.7062,9,2,38.9,32.551,-17.462,49.2175166986864,-21.3385823103252,53.6441892939021,1.52637928019981
218368.003,170031.96675,2544450.8932,9,2,43.885,29.534,-8.777,46.450142755659,-26.7875035787007,53.6207619304314,2.43675693184397
218368.603,170030.86055,2544451.0879,9,2,45.753,24.766,-4.664,43.2728231502908,-29.2558957751024,52.2345159927801,3.55998981035418
218369.102,170029.9202,2544451.2404,9,2,46.724,26.624,-1.345,44.7613236812253,-29.8362611482166,53.793852594883,4.51263705747748
218369.603,170028.95515,2544451.3822,9,2,43.621,28.593,-3.568,45.860008983249,-25.0986352229822,52.2788859292162,5.48805900123581
218370.103,170027.97165,2544451.5199,9,2,42.649,29.997,-5.576,46.9417457557726,-23.3735211596457,52.4390025267453,6.48117338130936
218370.603,170026.97785,2544451.6406,9,2,40.625,33.985,-9.581,49.816099116761,-20.3843734215463,53.825332428142,7.48230546156427
218371.102,170025.98806,2544451.7454,9,2,41.064,32.524,-14.178,49.8388209381049,-21.4748756340873,54.2685761375771,8.47763634264026
218371.602,170024.9921,2544451.8414,9,2,39.164,29.308,-19.244,47.9316051635536,-21.5794004190385,52.5652860355577,9.47824195273816
218372.103,170024.01645,2544451.9216,9,2,38.494,23.194,-19.662,41.542207348764,-26.0880992905252,49.0544994470436,10.4571868999326
218372.703,170022.89945,2544452.0043,9,2,34.022,18.272,-21.471,36.1011309678506,-25.4769435341467,44.1855893816072,11.5772481237238
218373.203,170022.01091,2544452.068,9,2,29.115,16.701,-22.998,34.8603649363259,-20.98260199561,40.6880158031821,12.468086352043
218373.803,170021.03415,2544452.1293,9,2,27.224,17.632,-21.692,33.3029412835866,-20.334467434924,39.0202058426144,13.4467794836496
218374.404,170020.01142,2544452.2044,9,2,26.165,24.193,-19.72,39.0255837253882,-11.652926194425,40.7282073506802,14.4722796267399
218375.002,170018.9251,2544452.2932,9,2,28.014,32.165,-21.054,47.175457474063,-6.09249941426915,47.5672401658957,15.5622347752864
218375.504,170017.968,2544452.3648,9,2,29.482,32.186,-17.342,46.0063835073671,-9.44905077629809,46.9667103808644,16.5220233264254
218376.003,170016.97901,2544452.4323,9,2,34.032,30.487,-15.681,45.5835632362011,-15.989581504569,48.3066036272475,17.5133175082915
218376.503,170015.98185,2544452.5083,9,2,34.421,31.695,-15.349,46.4615589556466,-16.318505029903,49.243985084475,18.5133733659527
218377.003,170014.97745,2544452.5743,9,2,31.888,28.122,-15.333,42.2593985360402,-16.0292093495632,45.1972600607603,19.5199414522267
218377.503,170013.98335,2544452.6433,9,2,26.126,27.85,-18.544,40.6988620956755,-12.0695043857314,42.450798720401,20.5164554955481
218378.003,170012.99955,2544452.7156,9,2,23.387,28.014,-21.547,41.1648421347182,-10.0729809899419,42.379348437653,21.5029106478922
218378.503,170012.03625,2544452.7926,9,2,18.229,30.073,-21.02,40.6741322996095,-4.91295549276266,40.9697714174732,22.4692860569344
218379.003,170011.06285,2544452.8863,9,2,17.269,34.341,-22.582,44.5778738550776,0.531534157687498,44.5810426751102,23.4471910141447
218379.502,170010.0914,2544452.9782,9,2,22.098,32.607,-22.237,44.9603469433569,-4.95877250264391,45.2329771516313,24.4229848206297
218380.002,170009.0872,2544453.0752,9,2,25.956,29.902,-19.923,43.1259034425664,-10.2433354559165,44.3257201746345,25.431862366009
218380.503,170008.09115,2544453.1663,9,2,28.12,27.51,-16.643,40.6869587418884,-13.0036663036188,42.714446607676,26.4320799529827
218381.003,170007.07665,2544453.2479,9,2,30.954,24.583,-13.163,37.6910723053259,-17.7516659070268,41.662195981489,27.4498695106428
218381.503,170006.07235,2544453.3356,9,2,32.888,21.787,-8.005,34.6005354861084,-20.5712635021419,40.2538686091163,28.4580028256708
218382.003,170005.08855,2544453.4166,9,2,32.7,18.127,0.655,29.8743707543581,-22.4906453004612,37.3939454190114,29.445151470616
218382.502,170004.1274,2544453.4982,9,2,28.978,18.954,5.923,29.4572797363852,-19.1397283035144,35.1291976708834,30.4097618493641
218383.102,170002.9899,2544453.5962,9,2,27.553,28.824,6.898,38.4170251239306,-12.7163426199235,40.4669394567961,31.5514944029387
218383.602,170002.0369,2544453.6766,9,2,35.254,35.933,-1.144,47.8127142656948,-15.7885431736759,50.3520976822217,32.5078950205338
218384.102,170001.0735,2544453.7492,9,2,43.364,30.988,-1.827,47.6462413532781,-23.9555057117392,53.3294531098904,33.474038735869
218384.603,170000.09795,2544453.8223,9,2,44.952,22.363,1.038,40.1412732712899,-30.175183465219,50.2181592354797,34.4523309457333
218385.103,169999.11714,2544453.8873,9,2,43.814,18.488,1.22,35.566718938588,-31.5906575421198,47.5705911251899,35.4353115527536
218385.603,169998.13015,2544453.945,9,2,37.964,18.03,-1.679,32.9566961527841,-26.1346784118929,42.0614459689631,36.4239899107295
218386.203,169996.96185,2544454.0223,9,2,34.814,21.199,-6.424,34.0175889527752,-23.3555906549165,41.2635429041182,37.5948578166957
218386.705,169995.99435,2544454.0845,9,2,31.669,23.636,-8.604,35.7151690451372,-18.9747614761629,40.442735725962,38.5643747348936
218387.203,169995.01761,2544454.1456,9,2,30.265,25.041,-10.566,37.183724688115,-16.4934193034213,40.6775400190326,39.5430395379123
218387.703,169994.04401,2544454.2096,9,2,29.307,24.995,-10.792,36.4195341438933,-16.5449409410186,40.0014691980182,40.5187518430301
218388.203,169993.07755,2544454.2646,9,2,30.277,23.549,-10.381,35.1891659249049,-18.4591411639197,39.7368505420347,41.4867810296242
218388.703,169992.13465,2544454.3273,9,2,31.806,24.36,-8.615,35.185946196871,-21.0047292586907,40.9786464027303,42.4317760833638
218389.302,169991.0708,2544454.3972,9,2,33.457,26.912,-7.943,37.5932371976298,-22.2141027053253,43.6659803737418,43.4979276763341
218389.903,169990.06754,2544454.4703,9,2,34.699,32.38,-10.543,43.5770269070595,-21.5564973022384,48.6172793356436,44.5038512561859
218390.603,169989.06324,2544454.5543,9,2,43.665,31.943,-6.931,37.9415695521407,-39.1849911945896,54.5438010684991,45.51166867804
