1616501052.455048,5129,3400,-2657,6703,-2.0,-1.2,36.8
1616501052.553107,4863,3001,-2157,6108,-1.8,6.1,37.6
1616501052.650921,4893,2950,-2015,6058,-1.3,9.8,36.5
1616501052.750666,4988,2929,-1973,6112,0.5,2.4,34.3
1616501052.839242,4954,2794,-2022,6036,1.2,4.3,33.8
1616501052.945833,4948,2708,-1951,5968,-1.1,-1.5,31.1
1616501053.046186,4880,2578,-1718,5780,-0.3,2.8,32.3
1616501053.139205,4819,2544,-1509,5654,0.7,6.9,31.5
1616501053.237335,4839,2582,-1227,5620,1.3,4.8,33.2
1616501053.335563,4783,2731,-757,5560,0.0,4.5,34.1
1616501053.432969,4570,2877,-545,5428,2.1,5.7,38.5
1616501053.533636,4395,2994,-273,5324,1.6,1.5,39.8
1616501053.622540,3923,3100,232,5005,1.1,3.0,44.8
1616501053.729623,3689,3193,410,4896,0.2,2.1,47.2
1616501053.863310,3600,3570,563,5101,1.7,2.9,50.1
1616501054.012496,3333,3811,568,5095,2.5,4.0,55.5
1616501054.157662,3068,4150,545,5190,1.8,0.8,58.7
1616501054.316892,2655,4001,750,4860,-0.4,2.4,61.5
1616501054.406382,2436,3870,983,4677,0.5,6.5,60.0
1616501054.512637,2565,3914,1010,4787,0.1,4.3,58.3
1616501054.612608,2796,3887,1045,4901,-2.0,3.2,57.4
1616501054.707084,2858,3960,1047,4994,-1.2,5.5,56.8
1616501054.805871,2970,4035,1113,5132,0.1,4.6,57.4
1616501054.901829,2863,3836,1340,4971,3.8,4.8,57.0
1616501054.999823,2999,3937,1489,5168,3.3,5.5,56.3
1616501055.100055,2916,3815,1652,5078,4.2,5.4,55.9
1616501055.192077,3009,3844,1845,5219,3.4,5.6,54.5
1616501055.295814,3190,3892,1827,5354,3.6,6.9,52.5
1616501055.391900,3355,3954,1684,5452,2.0,7.5,52.7
1616501055.480194,3327,3978,1637,5438,2.1,9.1,52.1
1616501055.587227,3355,3986,1632,5460,1.1,10.0,51.8
1616501055.685313,3323,3737,1723,5289,1.1,9.6,50.7
1616501055.784428,3263,3533,1828,5145,0.9,12.6,48.0
1616501055.884266,3141,3311,1938,4958,1.3,13.8,45.3
1616501055.975200,3019,2843,2167,4678,1.4,15.8,42.4
1616501056.079133,3036,2704,2265,4654,1.5,14.2,39.5
1616501056.169599,3115,2303,2480,4600,1.5,13.4,37.4
1616501056.273349,3099,2066,2562,4520,1.4,13.3,32.9
1616501056.370823,3030,1881,2619,4424,1.1,12.4,32.2
1616501056.469831,2861,1602,2686,4238,0.8,11.1,30.3
1616501056.569149,2802,1448,2786,4208,1.4,13.1,25.7
1616501056.671699,2765,1258,2837,4156,1.4,13.1,22.7
1616501056.755875,2655,759,3017,4090,2.6,12.8,16.5
1616501056.862438,2607,578,3044,4049,2.5,11.5,13.4
1616501056.958745,2504,245,3071,3970,1.4,10.6,10.0
1616501057.046196,2453,87,3132,3979,0.8,10.0,2.9
1616501057.195785,2381,-310,3185,3989,1.6,10.3,353.1
1616501057.291335,2276,-564,3167,3941,0.5,11.3,350.6
1616501057.388626,1957,-923,3094,3776,1.1,8.4,344.1
1616501057.543054,1715,-1311,3130,3802,0.6,7.1,328.3
1616501057.645777,1588,-1413,3089,3750,0.2,8.2,324.8
1616501057.746235,1368,-1491,2802,3456,-0.4,7.2,322.5
1616501057.841207,1277,-1501,2604,3266,-2.1,3.7,315.5
1616501057.938501,1174,-1476,2434,3079,-2.1,3.9,311.5
1616501058.036636,1040,-1450,2202,2834,-3.1,3.7,310.8
1616501058.135107,1007,-1493,2110,2774,-2.0,5.2,307.8
1616501058.234978,969,-1565,1977,2701,-3.8,5.7,306.2
1616501058.325076,890,-1634,1684,2510,-2.6,5.3,302.0
1616501058.429086,859,-1587,1587,2403,-3.3,2.6,301.2
1616501058.529575,807,-1628,1450,2325,-5.1,0.2,298.9
1616501058.624677,738,-1701,1384,2314,-4.1,2.4,294.8
1616501058.722246,656,-1778,1250,2270,-3.5,4.7,294.2
1616501058.819616,488,-1816,1005,2132,-3.0,6.9,291.6
1616501058.918089,375,-1934,928,2178,-2.8,7.3,290.8
1616501059.017792,498,-1820,603,1981,-2.8,7.9,285.4
1616501059.108656,502,-2088,226,2159,-3.9,8.4,281.7
1616501059.212542,308,-2252,114,2276,-3.0,5.7,278.8
1616501059.312957,180,-2273,-239,2293,-3.3,6.1,277.5
1616501059.407961,-32,-2506,-210,2514,-4.3,5.9,270.3
1616501059.505379,-78,-2490,-382,2520,-3.5,7.1,267.2
1616501059.604629,-530,-2622,-265,2688,-2.6,8.9,261.4
1616501059.701762,-656,-2527,-226,2620,-3.5,8.2,257.5
1616501059.802810,-661,-2383,-221,2483,-2.9,8.2,255.9
1616501059.892284,-910,-2358,148,2532,-3.2,5.1,250.8
1616501059.995728,-871,-2025,39,2205,-2.7,5.7,244.4
1616501060.095744,-1053,-1495,55,1829,-3.8,8.8,239.0
1616501060.192219,-1151,-1412,143,1827,-3.3,4.4,230.1
1616501060.288578,-1065,-1115,-70,1543,-2.3,5.6,223.0
1616501060.387160,-1039,-821,-192,1338,-3.3,5.2,221.5
1616501060.482194,-959,-826,-108,1270,-4.4,3.8,
1616501060.582711,-681,-730,-126,1006,-3.9,2.1,
1616501060.672216,-418,-727,-200,862,-3.7,1.2,
1616501060.779031,-289,-671,-144,745,-3.9,-0.5,
1616501060.873268,60,-570,150,592,-2.8,0.2,
1616501060.971472,271,-527,312,670,-4.2,4.4,
1616501061.070279,453,-494,479,824,-4.6,2.5,
1616501061.171540,860,-642,880,1388,-5.2,4.3,325.9
1616501061.270442,1139,-801,1094,1770,-1.7,5.6,326.2
1616501061.369891,1377,-1095,1229,2146,-2.8,5.7,321.1
1616501061.457087,1501,-1881,1112,2651,-2.8,1.9,302.9
1616501061.563158,1360,-2343,1015,2893,-3.4,-3.3,296.9
1616501061.662387,1121,-2844,296,3071,-2.3,2.9,295.5
1616501061.759424,959,-2992,-83,3143,-3.2,2.1,287.9
1616501061.856186,822,-3142,-294,3261,-0.6,7.4,284.2
1616501061.953988,574,-3386,-550,3478,-1.3,8.0,282.1
1616501062.052428,546,-3211,-807,3356,-3.4,3.7,281.7
1616501062.152324,477,-3059,-874,3217,-5.6,2.5,280.4
1616501062.242028,228,-3105,-651,3181,-2.9,1.5,277.4
1616501062.346106,255,-2965,-656,3047,-6.1,-1.0,281.8
1616501062.445731,525,-2645,-628,2769,-2.9,4.0,284.2
1616501062.541067,677,-2581,-494,2714,-2.6,4.0,288.2
1616501062.638712,764,-2641,-403,2778,-2.6,5.5,293.7
1616501062.731448,1268,-2335,-944,2820,-4.3,5.1,301.3
1616501062.835993,1436,-2372,-1089,2979,-2.2,1.8,305.2
1616501062.936089,1518,-2510,-1187,3164,-3.2,1.1,304.4
1616501063.025290,1867,-2730,-1748,3741,-3.9,-0.6,312.2
1616501063.130536,2126,-2622,-2019,3933,-2.1,2.2,313.9
1616501063.229327,2244,-2985,-2297,4384,-3.8,2.5,311.0
1616501063.329103,2216,-3061,-2506,4534,-2.7,4.3,313.0
1616501063.424780,2415,-2941,-2853,4756,-4.7,6.4,312.5
1616501063.521783,2495,-3000,-3166,5024,-2.0,0.7,314.3
1616501063.619386,2423,-3190,-3208,5132,-4.8,0.9,313.1
1616501063.712287,2555,-3226,-3336,5298,-2.6,3.8,314.9
1616501063.808770,2802,-3324,-3457,5554,-2.4,1.6,309.5
1616501063.913502,2538,-3514,-3313,5456,-1.0,2.9,305.2
1616501064.011271,2194,-3832,-2954,5313,-0.8,3.4,302.0
1616501064.112471,1910,-3812,-2845,5126,-2.2,6.8,293.3
1616501064.201566,1626,-3799,-2693,4932,-1.7,2.0,292.9
1616501064.304681,1180,-3807,-2205,4555,-1.4,3.1,289.6
1616501064.402728,940,-3931,-1920,4474,-2.3,2.6,280.9
1616501064.503406,566,-4029,-1737,4424,-1.9,1.3,278.5
1616501064.591863,248,-4213,-1362,4435,-1.7,2.3,274.6
1616501064.696228,131,-4270,-1232,4446,-2.1,4.7,272.8
1616501064.795643,48,-4420,-1212,4583,-2.5,3.0,273.7
1616501064.895253,136,-4440,-1214,4604,-2.4,2.5,275.9
1616501064.989843,169,-4593,-1196,4749,-3.7,1.6,275.0
1616501065.087360,68,-4812,-1194,4958,-0.6,1.7,274.3
1616501065.185570,54,-4897,-1106,5020,-2.5,5.5,272.6
1616501065.286606,-2,-4884,-1030,4991,-2.0,1.4,272.9
1616501065.375145,57,-4684,-821,4756,-0.8,4.3,275.5
1616501065.479179,191,-4375,-718,4438,-1.5,2.0,278.4
1616501065.579013,442,-3642,-762,3747,-0.2,1.4,280.6
1616501065.679076,481,-3113,-942,3288,-2.8,-0.6,286.8
1616501065.773151,603,-2630,-1175,2942,-2.0,5.1,290.1
1616501065.872251,925,-1844,-1719,2685,-0.6,5.5,296.4
1616501065.969669,1122,-1627,-2024,2829,-0.5,5.4,315.3
1616501066.062305,1387,-1445,-2288,3041,-3.2,5.9,321.7
1616501066.159018,1823,-1488,-2663,3554,-1.3,6.9,323.8
1616501066.263861,1814,-1558,-2830,3705,-0.1,0.5,324.1
1616501066.362502,1827,-1752,-3010,3933,-1.2,0.5,320.9
1616501066.462607,1738,-1865,-3100,4014,-3.1,3.6,307.1
1616501066.557260,1590,-2030,-3173,4088,-1.9,4.3,306.3
1616501066.654929,1578,-2290,-3335,4342,-3.6,2.8,308.1
1616501066.753055,1494,-2536,-3433,4522,0.5,1.0,298.3
1616501066.845658,1286,-2779,-3561,4697,-1.0,6.8,287.0
1616501066.944625,1081,-3275,-3810,5139,-1.4,4.6,285.2
1616501067.046744,968,-3549,-3876,5344,-1.1,4.3,282.1
1616501067.145713,836,-4162,-3997,5831,-0.4,0.9,284.6
1616501067.245691,971,-4379,-3938,5969,-2.8,5.1,284.2
1616501067.341174,1042,-4636,-3814,6093,-1.9,0.3,285.4
1616501067.438558,936,-5052,-3434,6180,-1.8,0.1,284.6
1616501067.536898,998,-5139,-3158,6114,-1.7,2.6,283.6
1616501067.628927,1007,-5240,-2782,6018,-1.8,3.9,282.5
1616501067.723925,965,-5339,-1931,5759,-2.9,5.8,284.7
1616501067.830809,1100,-5300,-1466,5608,-0.4,2.8,286.7
1616501067.928268,1323,-5380,-656,5578,-3.1,4.6,287.1
1616501068.029041,1302,-5399,-407,5569,-0.4,1.0,287.3
1616501068.123136,1284,-5410,-186,5563,-1.7,3.5,287.3
1616501068.221426,1267,-5468,-23,5613,-1.7,3.3,286.9
1616501068.318705,1191,-5435,50,5564,-3.5,4.4,286.8
1616501068.419803,1243,-5420,129,5562,-2.1,2.1,288.1
1616501068.508583,1393,-5265,379,5459,-2.5,3.9,288.7
1616501068.612976,1327,-5156,471,5345,-1.1,3.7,288.2
1616501068.704632,1211,-4734,572,4920,-1.9,4.1,288.6
1616501068.798855,1114,-4547,609,4721,-0.8,1.0,286.5
1616501068.906299,966,-4373,640,4524,-3.7,2.6,285.6
1616501069.005515,838,-4119,698,4261,-1.2,5.0,286.1
1616501069.102929,861,-4002,845,4180,-1.9,5.5,286.1
1616501069.202545,784,-3966,993,4163,-2.4,1.4,283.4
1616501069.291031,519,-3771,1336,4034,-1.6,4.8,281.9
1616501069.396077,408,-3672,1586,4021,-2.0,3.8,280.2
1616501069.495612,67,-3404,1932,3915,-3.1,1.1,275.6
1616501069.596640,-46,-3274,2015,3844,-3.0,2.6,274.6
1616501069.690323,-107,-3129,2074,3755,-2.2,5.6,274.0
1616501069.788301,-376,-3209,1945,3771,-1.7,6.1,270.9
1616501069.887604,-596,-3248,1845,3783,-2.2,6.5,264.6
1616501069.986467,-763,-3373,1758,3879,-0.7,3.0,261.4
1616501070.076464,-1041,-3566,1584,4038,-0.4,6.9,256.3
1616501070.181429,-1227,-3647,1564,4154,-1.6,5.6,257.0
1616501070.279284,-1285,-3542,1624,4102,-1.7,0.0,254.3
1616501070.379093,-1362,-3541,1724,4167,-0.7,3.8,251.8
1616501070.474212,-1560,-3457,1814,4204,-3.7,1.4,247.1
1616501070.573638,-1797,-3243,2149,4285,-0.8,6.9,248.9
1616501070.671138,-1887,-3253,2389,4455,-6.4,8.2,249.2
1616501070.762188,-1988,-3321,2568,4645,-6.4,1.0,245.8
1616501070.859291,-1898,-3745,2760,5024,-2.6,1.6,252.4
1616501070.965087,-1807,-3994,2823,5214,-1.3,1.4,251.6
1616501071.063634,-1893,-4517,2815,5649,-1.0,2.8,253.0
1616501071.162238,-1931,-4667,2790,5770,0.7,0.3,255.8
1616501071.257602,-1905,-4715,2803,5807,-0.6,4.8,254.6
1616501071.357252,-1997,-4782,2770,5876,-1.8,4.5,253.9
1616501071.454470,-1998,-4810,2839,5932,3.4,-0.1,252.0
1616501071.544711,-1949,-4710,2974,5901,-2.4,3.4,254.0
1616501071.641711,-2009,-4657,3356,6082,2.3,2.9,251.6
1616501071.747758,-2156,-4555,3550,6164,-1.9,6.4,251.1
1616501071.846138,-2374,-4209,3934,6231,-0.6,3.0,247.0
1616501071.945466,-2532,-4028,4059,6254,-0.5,1.5,241.7
1616501072.040405,-2729,-3896,4106,6284,0.7,3.9,238.7
1616501072.138335,-2844,-3452,4005,6004,0.6,5.1,238.1
1616501072.237566,-2791,-3217,3827,5726,1.3,1.2,233.2
1616501072.329464,-2796,-3081,3552,5471,-1.0,0.2,230.3
1616501072.426208,-2904,-2867,2905,5009,-2.2,2.0,232.3
1616501072.531672,-2855,-2872,2573,4798,-3.8,2.5,231.0
1616501072.629940,-2855,-2992,1842,4527,-2.0,3.9,232.2
1616501072.728948,-2800,-3148,1473,4463,-1.7,5.9,235.5
1616501072.824575,-2699,-3366,1153,4466,-1.2,2.6,237.7
1616501072.921068,-2405,-3554,491,4319,0.7,1.9,240.1
1616501073.019657,-2227,-3595,94,4230,1.9,5.6,243.1
1616501073.120215,-2117,-3563,-381,4162,0.6,1.9,244.2
1616501073.209692,-1688,-3246,-1131,3829,2.0,1.5,248.0
1616501073.315114,-1465,-3153,-1467,3774,1.5,4.0,247.8
1616501073.413793,-1249,-2845,-1952,3669,-0.4,4.8,247.6
1616501073.512216,-1068,-2772,-2121,3650,1.3,6.3,250.1
1616501073.607418,-913,-2653,-2323,3643,0.5,6.0,252.7
1616501073.706769,-891,-2763,-2220,3655,1.1,7.8,251.3
1616501073.805385,-1021,-2884,-2218,3779,1.9,12.2,246.6
1616501073.895937,-1133,-2895,-2236,3829,2.5,15.4,243.3
1616501073.993380,-1241,-2897,-2144,3812,3.7,16.1,243.6
1616501074.099469,-1277,-2865,-2175,3817,1.7,7.5,244.5
1616501074.197162,-1349,-2817,-2113,3771,-0.5,6.1,244.7
1616501074.295528,-1331,-2728,-2111,3697,-0.8,3.8,243.1
1616501074.387741,-1260,-2558,-2072,3525,-1.5,12.3,241.3
1616501074.490868,-1111,-2456,-1792,3237,-0.2,10.5,243.8
1616501074.589992,-1048,-2496,-1646,3168,0.8,8.8,248.1
1616501074.678899,-1026,-2554,-1487,3128,0.2,11.5,248.3
1616501074.776188,-1149,-2812,-996,3197,2.0,8.3,250.1
1616501074.881964,-1196,-2909,-679,3218,0.1,10.7,251.3
1616501074.978895,-1407,-3358,68,3641,2.9,11.7,252.3
