ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.00958,0.89061,9.92329,-0.0071,0.82395,9.77197,-1.1E-4,-0.00168,1.7E-4,-3.531,17.502,-26.834,11.252,-4.82,0.042,5.0,61.5187,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,8,2021-03-23 20:03:28:890
0.0479,0.75888,9.75324,-0.00721,0.82733,9.77169,1.3E-4,-0.00203,-4.1E-4,-5.327,17.366,-29.122,14.522,-4.839,0.042,5.0,61.6396,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,109,2021-03-23 20:03:28:991
-0.02395,0.74451,9.69815,-0.00524,0.82528,9.77186,2.0E-5,-0.0017,-2.7E-4,-5.3,17.648,-30.566,13.722,-4.827,0.031,5.0,61.6396,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,210,2021-03-23 20:03:29:092
0.03353,0.82834,9.78677,-0.00358,0.82852,9.77159,-3.3E-4,-9.5E-4,5.0E-5,-4.613,17.852,-28.291,13.863,-4.846,0.021,5.0,61.6396,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,309,2021-03-23 20:03:29:191
-0.06227,0.92893,9.8203,-0.00189,0.82409,9.77196,4.6E-4,-0.00194,-5.2E-4,-5.59,17.266,-29.101,17.22,-4.82,0.011,5.0,62.4109,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,408,2021-03-23 20:03:29:290
0.0,0.80199,9.64786,-0.00742,0.82733,9.77169,2.3E-4,-0.00235,-2.8E-4,-5.225,18.406,-29.204,13.842,-4.839,0.044,5.0,62.4109,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,509,2021-03-23 20:03:29:391
-0.0024,0.71098,9.69097,-0.00418,0.82977,9.77148,1.0E-4,-0.00157,2.1E-4,-5.612,16.94,-28.725,17.225,-4.854,0.025,5.0,62.4109,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,608,2021-03-23 20:03:29:490
-0.0479,0.81157,9.61193,-0.00151,0.82456,9.77192,2.3E-4,-5.8E-4,-2.6E-4,-4.233,18.654,-29.865,10.573,-4.823,0.009,5.0,62.2613,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,709,2021-03-23 20:03:29:591
-0.00479,0.93612,9.94245,-0.00603,0.82743,9.77168,-3.7E-4,-0.00125,3.0E-4,-5.477,19.0,-29.189,13.209,-4.84,0.035,5.0,62.2613,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,808,2021-03-23 20:03:29:690
0.06467,0.86906,9.85862,-0.00971,0.83096,9.77138,-2.2E-4,-0.00249,-9.0E-5,-5.703,17.445,-29.088,17.267,-4.861,0.057,5.0,62.2613,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,909,2021-03-23 20:03:29:791
-0.02156,0.70619,9.64067,-0.00516,0.82793,9.77164,8.0E-4,-6.8E-4,-4.6E-4,-5.655,18.176,-27.48,16.569,-4.843,0.03,5.0,62.2613,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,1008,2021-03-23 20:03:29:890
0.02156,0.88822,9.69815,-0.00434,0.82406,9.77196,0.00146,-0.00126,-1.2E-4,-5.572,17.042,-30.111,17.171,-4.82,0.025,5.0,61.544,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,1108,2021-03-23 20:03:29:990
-0.0503,0.82834,9.75085,-0.00767,0.8388,9.77071,-0.0019,-8.8E-4,5.0E-5,-4.25,17.232,-29.199,11.704,-4.907,0.045,5.0,61.544,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,1208,2021-03-23 20:03:30:090
-0.00958,0.91456,9.82509,-0.00748,0.8296,9.7715,-5.1E-4,-0.00181,-1.2E-4,-4.967,17.189,-28.522,14.52,-4.853,0.044,5.0,61.544,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,1309,2021-03-23 20:03:30:191
0.01437,0.77086,9.71252,-0.00383,0.82546,9.77185,3.9E-4,-0.00104,1.2E-4,-6.279,18.239,-29.131,16.436,-4.829,0.022,5.0,61.6849,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,1409,2021-03-23 20:03:30:291
0.02395,0.70379,9.65504,-0.0092,0.82946,9.7715,-7.1E-4,-0.00199,2.3E-4,-4.265,17.512,-28.148,11.217,-4.852,0.054,5.0,61.6849,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,1508,2021-03-23 20:03:30:390
-0.00719,0.86427,9.9185,-0.00845,0.82938,9.77151,4.6E-4,-0.00232,-4.3E-4,-5.636,16.552,-28.748,17.261,-4.851,0.05,5.0,61.6849,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,1608,2021-03-23 20:03:30:490
0.01677,0.96486,9.94724,-0.00474,0.8223,9.77211,7.1E-4,-0.0017,-1.0E-4,-6.042,17.079,-29.476,17.247,-4.81,0.028,5.0,61.469,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,1709,2021-03-23 20:03:30:591
-0.02395,0.78762,9.64067,-0.00569,0.82877,9.77157,-3.3E-4,-0.00174,-1.1E-4,-5.971,18.637,-30.661,15.602,-4.848,0.033,5.0,61.469,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,1809,2021-03-23 20:03:30:691
-0.00719,0.73733,9.67899,-0.00562,0.82806,9.77163,-1.1E-4,-0.0015,-2.6E-4,-5.004,17.782,-28.564,13.826,-4.844,0.033,5.0,61.469,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,1909,2021-03-23 20:03:30:791
-0.06467,0.81876,9.63109,-0.00621,0.82733,9.77169,-2.2E-4,-0.00113,2.9E-4,-5.177,18.75,-28.88,13.21,-4.839,0.036,5.0,62.68,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,2009,2021-03-23 20:03:30:891
-0.06467,0.9433,9.81072,-0.00842,0.82811,9.77162,-5.5E-4,-0.00232,-1.3E-4,-5.662,17.041,-29.068,17.263,-4.844,0.049,5.0,62.68,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,2108,2021-03-23 20:03:30:990
0.10059,0.90738,9.81791,-0.00743,0.82434,9.77194,2.7E-4,-0.00172,3.4E-4,-4.685,17.196,-29.215,14.53,-4.822,0.044,5.0,62.68,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,2209,2021-03-23 20:03:31:091
-0.01916,0.70858,9.74845,-0.00281,0.83599,9.77095,-5.8E-4,-0.00101,-1.3E-4,-4.685,17.196,-29.215,14.53,-4.822,0.044,5.0,62.68,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,2309,2021-03-23 20:03:31:191
0.02395,0.79241,9.66223,-0.00845,0.83404,9.77112,-9.0E-5,-0.00193,3.0E-5,-4.125,18.996,-29.317,10.654,-4.879,0.05,5.0,62.7815,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,2409,2021-03-23 20:03:31:291
-0.02635,0.88103,9.9209,-0.00922,0.83152,9.77133,3.1E-4,-0.00223,4.0E-4,-6.26,17.244,-29.07,17.262,-4.864,0.054,5.0,62.7815,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,2509,2021-03-23 20:03:31:391
-0.06467,0.75409,9.67899,-0.00642,0.83141,9.77134,-1.8E-4,-0.00136,-3.5E-4,-5.122,18.15,-29.817,13.791,-4.852,0.048,5.0,62.7815,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,2609,2021-03-23 20:03:31:491
0.03593,0.8954,9.86341,-0.00301,0.82959,9.7715,-5.7E-4,-6.3E-4,9.0E-5,-4.285,17.995,-28.886,11.124,-4.853,0.018,5.0,62.6136,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,2708,2021-03-23 20:03:31:590
-0.02874,0.95049,10.01191,-0.00529,0.82873,9.77157,-2.0E-5,-0.00188,-2.3E-4,-4.422,18.177,-28.828,11.144,-4.848,0.031,5.0,62.6136,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,2809,2021-03-23 20:03:31:691
0.00239,0.75649,9.60714,-0.00996,0.83181,9.7713,-1.0E-4,-0.00149,-3.2E-4,-5.243,17.843,-28.459,13.906,-4.866,0.058,5.0,62.6136,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,2909,2021-03-23 20:03:31:791
-0.01916,0.70379,9.66941,-0.00577,0.8254,9.77185,2.8E-4,-0.00127,-4.0E-5,-6.393,16.23,-27.502,18.2,-4.828,0.034,5.0,62.0032,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,3010,2021-03-23 20:03:31:892
-0.04311,0.86187,9.6742,-0.00446,0.83108,9.77137,-3.4E-4,-0.00163,-1.3E-4,-5.028,18.03,-29.683,13.758,-4.861,0.026,5.0,62.0032,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,3109,2021-03-23 20:03:31:991
-0.08862,0.92893,9.81072,-0.00778,0.82569,9.77183,1.4E-4,-0.00164,1.1E-4,-4.654,17.588,-29.206,13.847,-4.83,0.046,5.0,62.0032,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,3211,2021-03-23 20:03:32:093
0.00718,0.79481,9.74366,-0.00674,0.82573,9.77182,5.3E-4,-0.00184,7.0E-5,-5.106,17.673,-30.563,13.734,-4.83,0.04,5.0,62.4271,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,3308,2021-03-23 20:03:32:190
-0.05988,0.94091,9.79156,-0.00353,0.8281,9.77162,1.1E-4,-0.00213,5.0E-5,-6.032,18.0,-30.618,16.303,-4.844,0.021,5.0,62.4271,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,3411,2021-03-23 20:03:32:293
-0.07425,0.81876,9.75803,-0.00687,0.82403,9.77197,0.0,-0.00153,1.0E-4,-5.619,17.341,-28.248,17.329,-4.82,0.04,5.0,62.4271,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,3509,2021-03-23 20:03:32:391
0.00479,0.77086,9.71971,-0.00893,0.82089,9.77223,5.2E-4,-0.0028,0.00111,-4.807,17.071,-27.59,14.607,-4.802,0.052,5.0,62.4271,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,3608,2021-03-23 20:03:32:490
-0.02156,0.80199,9.68139,-0.00585,0.81975,9.77233,0.00161,-0.00289,4.0E-4,-4.351,18.895,-30.759,10.575,-4.795,0.034,5.0,62.4506,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,3710,2021-03-23 20:03:32:592
-0.02635,0.86906,9.88976,-0.00135,0.8357,9.77098,-2.7E-4,-0.00226,-1.9E-4,-6.054,17.565,-29.824,16.331,-4.889,0.008,5.0,62.4506,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,3808,2021-03-23 20:03:32:690
-0.00479,0.93133,9.98556,-8.5E-4,0.83249,9.77125,-1.8E-4,-0.00197,4.2E-4,-5.954,17.72,-30.162,16.334,-4.87,0.005,5.0,62.4506,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,3909,2021-03-23 20:03:32:791
-0.12933,1.11335,9.68139,-7.7E-4,0.83252,9.77125,0.00719,-0.00365,-0.00111,-5.518,18.702,-30.379,15.614,-4.87,0.004,5.0,61.9858,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,4009,2021-03-23 20:03:32:891
-0.01677,1.2379,9.54726,-0.00768,0.89772,9.76547,0.01267,-0.00384,-4.3E-4,-4.999,16.22,-28.527,15.122,-5.252,0.045,5.0,61.9858,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,4109,2021-03-23 20:03:32:991
-0.05269,1.30017,9.56642,-0.01897,1.00299,9.75521,0.0121,-0.00312,0.00149,-5.425,18.164,-31.559,13.444,-5.87,0.111,5.0,61.9858,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,4209,2021-03-23 20:03:33:091
0.03114,1.3337,9.4826,-0.01759,1.04898,9.75037,0.00811,-0.00428,-2.0E-5,-5.125,16.597,-27.404,14.312,-6.14,0.103,5.0,63.2655,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,4309,2021-03-23 20:03:33:191
0.01916,1.30735,9.60954,-0.01189,1.12706,9.74166,0.00102,-0.00282,-5.5E-4,-6.144,18.769,-30.557,15.062,-6.6,0.07,5.0,63.2655,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,4409,2021-03-23 20:03:33:291
0.01916,1.31454,9.71492,-0.01446,1.17913,9.73549,6.3E-4,-7.5E-4,4.2E-4,-6.421,16.373,-28.152,17.425,-6.906,0.085,5.0,63.2655,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,4509,2021-03-23 20:03:33:391
-0.12215,1.39597,9.78438,-0.01686,1.19376,9.73371,4.4E-4,0.00138,-0.00143,-4.754,15.858,-29.13,14.584,-6.992,0.099,5.0,62.1866,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,4609,2021-03-23 20:03:33:491
-0.08862,1.26664,9.58558,-0.03006,1.21596,9.73093,5.0E-5,-0.00212,-7.9E-4,-5.309,16.948,-29.535,13.895,-7.123,0.177,5.0,62.1866,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,4708,2021-03-23 20:03:33:590
-0.0503,1.35765,9.67181,-0.04788,1.24298,9.72744,9.0E-5,-0.00677,0.00234,-4.993,16.451,-27.655,14.821,-7.282,0.282,5.0,62.1866,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,4809,2021-03-23 20:03:33:691
-0.02156,1.47501,9.88736,-0.04564,1.25758,9.72557,-6.4E-4,-0.00596,6.6E-4,-4.296,18.263,-30.115,10.805,-7.368,0.269,5.0,62.1866,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,4908,2021-03-23 20:03:33:790
-0.09341,1.41034,9.76761,-0.02602,1.28027,9.72269,3.5E-4,-0.00229,0.00104,-4.541,17.068,-29.79,13.745,-7.501,0.153,5.0,62.1572,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,5009,2021-03-23 20:03:33:891
-0.06706,1.27143,9.66941,-0.03169,1.29789,9.72033,-0.00108,-0.00286,0.00313,-4.373,15.329,-28.283,12.423,-7.605,0.187,5.0,62.1572,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,5108,2021-03-23 20:03:33:990
0.01677,1.30017,9.65265,-0.0387,1.297,9.72043,-0.00137,-0.00448,0.00133,-4.287,15.481,-27.578,12.485,-7.6,0.228,5.0,62.1572,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,5209,2021-03-23 20:03:34:091
-0.00958,1.35765,9.8706,-0.03147,1.31016,9.71869,-3.1E-4,-0.00379,8.7E-4,-3.522,16.801,-29.45,11.176,-7.678,0.186,5.0,62.6034,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,5309,2021-03-23 20:03:34:191
-0.04072,1.37202,9.78198,-0.02023,1.31885,9.71754,-0.0036,0.00148,0.00154,-5.68,14.907,-27.825,18.016,-7.729,0.119,5.0,62.6034,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,5408,2021-03-23 20:03:34:290
-0.0479,1.19958,9.73887,-0.02741,1.30868,9.7189,-0.00583,0.00128,0.00149,-2.541,14.373,-26.626,9.922,-7.712,0.128,5.0,62.6034,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,5512,2021-03-23 20:03:34:394
0.10059,1.19,9.61672,-0.02518,1.29693,9.72048,-0.00381,0.00341,4.8E-4,-4.699,14.497,-24.517,16.424,-7.6,0.148,5.0,63.1005,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,5609,2021-03-23 20:03:34:491
0.03353,1.19239,9.68139,-0.01823,1.28396,9.72222,-0.00285,0.00559,5.3E-4,-2.983,14.461,-25.001,10.073,-7.523,0.107,5.0,63.1005,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,5709,2021-03-23 20:03:34:591
-0.0982,1.3337,9.79635,-0.01173,1.27517,9.72338,-0.00278,0.00948,-0.00363,-3.684,13.623,-24.247,13.332,-7.471,0.069,5.0,63.1005,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,5810,2021-03-23 20:03:34:692
-0.11017,1.24029,9.89455,-0.03575,1.26519,9.72463,-9.0E-4,0.00516,-0.00143,-2.791,14.56,-26.162,9.639,-7.413,0.211,5.0,62.2782,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,5909,2021-03-23 20:03:34:791
0.05748,1.21155,9.4323,-0.05984,1.25311,9.72607,0.00319,5.4E-4,-3.2E-4,-3.277,13.278,-25.09,11.093,-7.341,0.352,5.0,62.2782,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,6009,2021-03-23 20:03:34:891
-0.00479,1.38879,9.66941,-0.06067,1.25014,9.72645,0.00247,-3.2E-4,-0.002,-2.665,12.646,-23.707,11.17,-7.324,0.357,5.0,62.2782,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,6109,2021-03-23 20:03:34:991
-0.17484,1.55644,9.64307,-0.04516,1.27046,9.7239,-1.2E-4,-0.00109,-0.00449,-2.723,14.038,-23.373,10.441,-7.444,0.266,5.0,62.2782,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,6209,2021-03-23 20:03:35:091
-0.33292,1.52291,9.8682,-0.07023,1.33238,9.71546,-6.4E-4,-0.00383,-0.00427,-3.09,12.997,-21.658,11.261,-7.809,0.414,5.0,62.8463,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,6309,2021-03-23 20:03:35:191
0.06467,1.33131,9.9209,-0.08138,1.36458,9.71091,0.00476,-0.00682,6.2E-4,-4.946,12.152,-20.615,19.36,-7.954,0.532,5.0,62.8463,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,6409,2021-03-23 20:03:35:291
0.08383,1.36484,9.72929,-0.05899,1.36022,9.71168,0.0028,6.0E-5,-0.00343,-3.457,11.281,-20.772,12.766,-7.973,0.348,5.0,62.8463,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,6509,2021-03-23 20:03:35:391
-0.23951,1.48699,9.78677,-0.03035,1.35748,9.71219,0.00798,0.01384,-0.00829,-2.582,12.828,-19.568,11.078,-7.957,0.179,5.0,60.1959,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,6609,2021-03-23 20:03:35:491
-0.12215,1.49657,9.48739,-0.04277,1.37211,9.71009,0.00818,0.01662,-0.00428,-3.806,11.636,-18.396,15.819,-8.043,0.252,5.0,60.1959,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,6709,2021-03-23 20:03:35:591
-0.19879,1.35765,9.70294,-0.07611,1.40246,9.70555,-0.00295,0.00904,-0.00614,-3.534,11.8,-19.207,15.875,-8.222,0.449,5.0,60.1959,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,6808,2021-03-23 20:03:35:690
-0.24669,1.45824,9.81072,-0.1058,1.40438,9.70499,-0.0018,0.00436,-0.00735,-3.436,12.955,-17.869,11.696,-8.233,0.625,5.0,60.4975,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,6908,2021-03-23 20:03:35:790
-0.16047,1.39597,9.69097,-0.13804,1.4124,9.70343,-0.00129,-0.00516,-0.0033,-2.072,13.599,-18.868,7.725,-8.256,0.751,5.0,60.4975,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,7009,2021-03-23 20:03:35:891
-0.01916,1.42232,9.77959,-0.13624,1.41609,9.70291,-0.00312,-0.01028,-0.00304,-3.077,12.619,-17.414,11.941,-8.303,0.804,5.0,60.4975,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,7110,2021-03-23 20:03:35:992
-0.03353,1.58039,9.60714,-0.11142,1.40682,9.70458,-0.00242,0.00181,-0.00455,-2.645,13.029,-15.538,11.863,-8.248,0.658,5.0,60.4462,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,7208,2021-03-23 20:03:36:090
-0.18203,1.58758,9.59277,-0.09605,1.42782,9.70168,-0.00249,0.0027,-0.00514,-2.714,13.736,-16.292,11.048,-8.372,0.567,5.0,60.4462,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,7309,2021-03-23 20:03:36:191
-0.23232,1.578,9.65983,-0.10581,1.44519,9.699,-0.011,-0.00134,-0.00682,-3.222,12.86,-15.037,11.86,-8.474,0.625,5.0,60.4462,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,7409,2021-03-23 20:03:36:291
-0.07425,1.66662,9.81072,-0.13723,1.45397,9.69729,-0.00501,-0.00656,-0.00378,-1.885,15.438,-15.306,7.391,-8.526,0.811,5.0,61.426,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,7509,2021-03-23 20:03:36:391
-0.05748,1.64746,9.87779,-0.12654,1.47914,9.69363,0.00296,-0.00725,-0.00485,-3.003,14.112,-14.044,11.352,-8.569,0.807,5.0,61.426,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,7609,2021-03-23 20:03:36:491
0.05748,1.67859,9.60714,-0.12443,1.50441,9.68977,0.01617,-0.00581,-0.00694,-3.059,13.006,-14.021,11.977,-8.824,0.736,5.0,61.426,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,7708,2021-03-23 20:03:36:590
-0.16766,1.81511,9.74126,-0.10924,1.56502,9.68035,0.00252,-9.1E-4,-0.0014,-5.0,15.107,-11.235,17.198,-9.183,0.647,5.0,61.426,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,7808,2021-03-23 20:03:36:690
-0.35926,1.46064,9.47781,-0.12467,1.5903,9.67604,-0.00498,-0.00244,-0.00428,-4.29,15.08,-12.412,13.904,-9.307,0.683,5.0,62.577,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,7909,2021-03-23 20:03:36:791
0.06706,1.62351,9.54966,-0.13676,1.58404,9.67691,0.01417,-0.01548,-0.0068,-1.035,15.161,-10.467,3.977,-9.296,0.81,5.0,62.577,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,8009,2021-03-23 20:03:36:891
0.23951,1.64027,9.72211,-0.11425,1.60488,9.67376,0.00161,-0.00579,-0.00157,-2.436,14.791,-9.709,7.345,-9.419,0.677,5.0,62.577,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,8109,2021-03-23 20:03:36:991
0.08383,1.57081,9.20716,-0.05331,1.61051,9.67336,-0.01675,0.01838,-0.00538,-2.948,14.567,-7.349,10.862,-9.435,0.48,5.0,62.6064,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,8209,2021-03-23 20:03:37:091
-0.26346,1.51573,9.57361,-0.05119,1.60719,9.67392,-0.01765,0.02247,-0.01145,-1.803,13.741,-6.404,7.821,-9.433,0.303,5.0,62.6064,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,8309,2021-03-23 20:03:37:191
-0.17963,1.43669,9.88018,-0.1211,1.59271,9.67569,-0.01282,0.0032,-0.0094,-2.841,13.075,-4.813,12.66,-9.347,0.717,5.0,62.6064,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,8410,2021-03-23 20:03:37:292
0.0958,1.47501,9.85383,-0.15082,1.55245,9.68182,-0.01031,-0.00719,-0.0075,-3.09,13.48,-5.418,12.742,-9.189,0.93,5.0,62.2603,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,8509,2021-03-23 20:03:37:391
-0.2443,1.384,9.4802,-0.13123,1.5362,9.68469,0.00521,-0.00971,-0.00998,-3.085,14.426,-4.902,11.862,-9.012,0.776,5.0,62.2603,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,8609,2021-03-23 20:03:37:491
0.11975,1.62111,9.42032,-0.14015,1.54381,9.68336,5.0E-4,-0.02191,-0.01457,-5.084,13.196,-3.284,20.767,-9.057,0.829,5.0,62.2603,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,8709,2021-03-23 20:03:37:591
0.14131,1.44148,9.92808,-0.1018,1.52194,9.6873,-0.01656,-0.00857,-0.00998,-4.473,13.76,-2.249,15.88,-8.928,0.602,5.0,62.2603,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,8809,2021-03-23 20:03:37:691
0.11496,1.48938,9.6742,-0.07455,1.50777,9.68976,-0.01634,-0.00554,-0.01145,-3.975,15.139,-3.579,14.638,-8.844,0.441,5.0,61.8748,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,8909,2021-03-23 20:03:37:791
-0.15568,1.44866,9.57361,-0.07193,1.46507,9.69633,-0.01723,-0.00796,-0.01904,-6.598,13.384,-1.024,28.333,-8.592,0.425,5.0,61.8748,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,9009,2021-03-23 20:03:37:891
0.07425,1.06545,9.87539,-0.09467,1.42596,9.70196,-0.01707,-0.01505,-0.01556,-5.979,14.097,0.193,23.435,-8.408,0.55,5.0,61.8748,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,9109,2021-03-23 20:03:37:991
0.21556,1.40795,9.54247,-0.07705,1.38524,9.70802,7.7E-4,-0.00666,-0.00804,-5.814,13.877,-1.065,23.234,-8.12,0.455,5.0,60.232,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,9208,2021-03-23 20:03:38:090
-0.11975,1.25706,9.83707,-0.03327,1.36669,9.71089,0.01133,0.00924,-0.0121,-7.402,13.641,-0.708,26.577,-8.011,0.196,5.0,60.232,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,9308,2021-03-23 20:03:38:190
-0.13412,1.19718,9.86341,-0.07155,1.38342,9.70832,0.00827,0.01261,-0.01198,-9.237,16.228,-2.722,29.033,-8.11,0.422,5.0,60.232,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,9409,2021-03-23 20:03:38:291
-0.35208,1.48938,9.70055,-0.08982,1.36891,9.71022,6.4E-4,0.00827,-0.00846,-9.639,15.343,-3.974,33.096,-8.024,0.53,5.0,63.8635,23.000332,120.219536,45.617,NaN,4.228,8.0,256.247,0 / 0,9508,2021-03-23 20:03:38:390
