ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.03832,1.43429,9.59995,-0.03881,1.09292,9.74548,0.0076,2.0E-4,0.00401,-10.573,20.116,-19.639,26.668,-6.076,0.144,5.0,61.5468,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,2011,2021-03-23 20:21:27:829
-0.01437,1.41274,9.65744,-0.0392,1.13473,9.7407,0.00183,-6.5E-4,0.0046,-9.949,20.82,-19.048,23.673,-6.399,0.228,5.0,64.6427,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,2111,2021-03-23 20:21:27:929
-0.08143,1.28819,9.61432,-0.04382,1.19287,9.73373,-0.00295,0.00134,0.00674,-9.575,19.497,-19.421,25.514,-6.85,0.25,5.0,64.6427,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,2211,2021-03-23 20:21:28:029
-0.10299,1.24748,9.66702,-0.05543,1.22189,9.73007,-0.00131,0.00207,0.00719,-10.613,19.614,-19.456,26.58,-6.987,0.258,5.0,64.6427,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,2311,2021-03-23 20:21:28:129
-0.10778,1.2834,9.6263,-0.05988,1.23037,9.72898,1.5E-4,0.00136,0.00988,-11.391,19.354,-19.09,27.643,-7.207,0.353,5.0,63.7994,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,2411,2021-03-23 20:21:28:229
-0.12694,1.35526,9.89934,-0.07127,1.2493,9.72649,-3.3E-4,0.00198,0.01151,-10.598,20.938,-20.772,25.379,-7.207,0.353,5.0,63.7994,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,2511,2021-03-23 20:21:28:329
-0.07904,1.46064,9.89934,-0.08044,1.25992,9.72505,8.0E-4,0.00115,0.01337,-9.804,20.551,-20.506,23.389,-7.335,0.447,5.0,63.7994,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,2611,2021-03-23 20:21:28:429
-0.10778,1.32412,9.56403,-0.0807,1.26851,9.72393,0.00161,0.00251,0.01457,-10.031,20.776,-22.629,23.204,-7.382,0.474,5.0,62.5376,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,2711,2021-03-23 20:21:28:529
-0.04072,1.25466,9.53768,-0.08413,1.29,9.72107,-8.3E-4,0.005,0.01625,-10.866,20.613,-21.559,25.283,-7.506,0.485,5.0,62.5376,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,2810,2021-03-23 20:21:28:628
-0.08383,1.384,9.84186,-0.09352,1.30518,9.71896,-6.9E-4,0.00542,0.01655,-9.86,20.134,-20.14,24.381,-7.559,0.496,5.0,62.5376,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,2911,2021-03-23 20:21:28:729
-0.06227,1.21155,9.57361,-0.09668,1.30657,9.71874,-0.00128,8.9E-4,0.01845,-8.755,19.973,-21.543,22.066,-7.656,0.57,5.0,62.5376,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,3010,2021-03-23 20:21:28:828
0.01437,1.16844,9.57361,-0.09402,1.30629,9.7188,-0.00186,7.6E-4,0.01755,-9.484,19.992,-21.927,22.065,-7.655,0.568,5.0,65.1462,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,3111,2021-03-23 20:21:28:929
-0.01198,1.32652,9.81312,-0.07794,1.29554,9.72038,-6.5E-4,-0.00318,0.0126,-9.7,19.69,-22.222,24.169,-7.607,0.517,5.0,65.1462,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,3213,2021-03-23 20:21:29:031
-0.03832,1.39358,9.8203,-0.06394,1.29338,9.72078,-6.2E-4,-0.00311,0.00803,-10.514,21.019,-24.135,25.024,-7.591,0.459,5.0,65.1462,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,3311,2021-03-23 20:21:29:129
0.02635,1.26424,9.71013,-0.04291,1.28898,9.72147,0.00163,-0.00122,0.00513,-9.499,20.978,-24.839,20.763,-7.534,0.306,5.0,62.9005,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,3410,2021-03-23 20:21:29:228
-0.03353,1.21634,9.64067,-0.03023,1.29443,9.7208,0.0025,0.00124,0.00362,-9.944,21.411,-25.694,22.658,-7.553,0.253,5.0,62.9005,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,3514,2021-03-23 20:21:29:332
-0.06467,1.29298,9.65504,-0.03134,1.29977,9.72008,0.00162,0.00531,9.6E-4,-8.29,20.705,-24.817,18.518,-7.616,0.185,5.0,62.9005,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,3611,2021-03-23 20:21:29:429
-0.11257,1.40076,9.89455,-0.0397,1.29919,9.72013,2.2E-4,0.00502,0.00188,-9.028,21.509,-26.423,19.788,-7.616,0.185,5.0,62.9062,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,3710,2021-03-23 20:21:29:528
-0.0958,1.30496,9.66223,-0.06094,1.29981,9.71994,0.00279,6.3E-4,0.00253,-9.379,20.349,-26.377,21.443,-7.62,0.303,5.0,62.9062,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,3811,2021-03-23 20:21:29:629
-0.17245,1.24508,9.576,-0.06641,1.30239,9.71956,0.0027,-0.00268,3.0E-5,-9.32,19.248,-26.643,22.258,-7.617,0.359,5.0,62.9062,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,3910,2021-03-23 20:21:29:728
-0.03353,1.36963,9.55684,-0.07288,1.29785,9.72012,-5.3E-4,-6.8E-4,0.00333,-8.874,19.796,-27.191,21.486,-7.607,0.439,5.0,63.7458,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,4011,2021-03-23 20:21:29:829
-0.01916,1.24508,9.47781,-0.06978,1.30501,9.71918,-0.00546,-0.0027,0.00522,-8.886,20.887,-28.899,20.506,-7.605,0.43,5.0,63.7458,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,4111,2021-03-23 20:21:29:929
-0.11496,1.16605,9.59756,-0.06589,1.30279,9.71951,-0.00748,-0.00655,-5.0E-5,-9.059,20.491,-28.654,21.235,-7.634,0.388,5.0,63.7458,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,4211,2021-03-23 20:21:30:029
-0.05988,1.27861,9.88257,-0.07366,1.28497,9.72182,-0.00599,-0.00643,0.00197,-8.13,20.36,-28.4,19.241,-7.596,0.428,5.0,63.7458,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,4310,2021-03-23 20:21:30:128
0.01197,1.30735,9.79635,-0.0659,1.27097,9.72372,-9.2E-4,-0.00184,0.00632,-8.46,18.752,-30.078,19.879,-7.472,0.419,5.0,62.4099,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,4411,2021-03-23 20:21:30:229
0.02395,1.26424,9.66702,-0.05221,1.26618,9.72443,0.00339,0.00248,4.8E-4,-9.036,18.641,-29.577,22.051,-7.447,0.388,5.0,62.4099,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,4511,2021-03-23 20:21:30:329
-0.15568,1.16844,9.66223,-0.0457,1.25813,9.7255,0.00156,0.00239,0.0046,-8.517,17.058,-29.183,23.932,-7.41,0.275,5.0,62.4099,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,4611,2021-03-23 20:21:30:429
-0.17963,1.24748,9.87539,-0.07081,1.2518,9.72617,0.00449,-2.5E-4,0.00232,-8.544,18.207,-30.655,22.738,-7.371,0.269,5.0,64.2296,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,4711,2021-03-23 20:21:30:529
-0.05988,1.16365,9.89216,-0.08662,1.24465,9.72696,0.00279,-0.01233,0.00362,-8.213,17.589,-29.693,20.896,-7.292,0.51,5.0,64.2296,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,4811,2021-03-23 20:21:30:629
0.04072,1.10856,9.70534,-0.06951,1.22466,9.72963,-2.9E-4,-0.00672,0.00717,-8.022,16.302,-27.997,23.038,-7.24,0.505,5.0,64.2296,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,4913,2021-03-23 20:21:30:731
0.10059,1.16605,9.48499,-0.02888,1.19222,9.73387,0.00432,0.00689,6.9E-4,-6.702,16.142,-29.056,20.153,-7.098,0.278,5.0,62.8821,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,5011,2021-03-23 20:21:30:829
-0.16287,1.2355,9.59517,-0.01946,1.19999,9.73294,0.00243,0.01287,-6.4E-4,-7.639,15.115,-28.299,23.843,-6.983,0.17,5.0,62.8821,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,5111,2021-03-23 20:21:30:929
-0.22035,1.26185,9.91611,-0.04939,1.20803,9.73183,-0.00982,0.00562,0.00402,-7.909,14.017,-26.032,25.276,-7.077,0.157,5.0,62.8821,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,5211,2021-03-23 20:21:31:029
-0.06227,1.25945,9.74126,-0.08158,1.1904,9.73379,-0.00749,0.00696,0.00453,-5.446,15.301,-27.631,15.669,-7.076,0.291,5.0,62.2488,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,5311,2021-03-23 20:21:31:129
0.0,1.08461,9.6766,-0.08448,1.18438,9.7345,-0.00936,0.00235,0.00268,-6.48,15.166,-25.673,19.055,-6.937,0.497,5.0,62.2488,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,5411,2021-03-23 20:21:31:229
0.01437,0.95288,9.8227,-0.07972,1.17046,9.73622,-0.01201,0.00992,0.00234,-6.757,13.552,-26.013,22.969,-6.945,0.485,5.0,62.2488,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,5511,2021-03-23 20:21:31:329
-0.17484,1.12293,9.83228,-0.07986,1.13229,9.74074,-0.0034,0.01655,0.00229,-5.562,11.852,-23.845,22.822,-6.766,0.483,5.0,61.8881,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,5612,2021-03-23 20:21:31:430
-0.30418,0.8954,9.87779,-0.08815,1.12232,9.74182,-0.00249,0.0167,-2.3E-4,-4.947,13.854,-23.714,17.311,-6.63,0.47,5.0,61.8881,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,5711,2021-03-23 20:21:31:529
-0.34729,0.87385,9.7724,-0.13207,1.0961,9.74431,-6.9E-4,-0.0026,0.00174,-5.85,12.024,-21.542,23.374,-6.544,0.608,5.0,61.8881,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,5811,2021-03-23 20:21:31:629
-0.13412,0.9433,9.76761,-0.17221,1.06297,9.74735,0.00546,-0.01015,0.00653,-6.35,12.705,-19.199,22.598,-6.417,0.777,5.0,61.8881,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,5911,2021-03-23 20:21:31:729
0.1437,1.12054,9.7748,-0.16044,1.05295,9.74864,0.01881,-0.01844,0.00134,-7.975,12.762,-18.879,29.071,-6.164,0.943,5.0,61.5503,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,6011,2021-03-23 20:21:31:829
0.12933,1.21155,9.71252,-0.09668,1.07002,9.74762,0.01736,-0.0085,-0.00304,-7.75,12.445,-18.993,30.586,-6.185,0.769,5.0,61.5503,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,6111,2021-03-23 20:21:31:929
0.00479,1.1397,9.50894,-0.0498,1.09753,9.74491,-0.001,0.00896,-7.5E-4,-6.052,12.397,-17.109,23.897,-6.348,0.388,5.0,61.5503,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,6211,2021-03-23 20:21:32:029
-0.18921,1.03911,9.55684,-0.05467,1.10789,9.74372,-0.00881,0.01356,-4.5E-4,-6.618,11.972,-17.011,27.143,-6.426,0.293,5.0,61.5493,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,6312,2021-03-23 20:21:32:130
-0.20119,1.01516,9.87539,-0.08587,1.10227,9.74413,-0.01149,0.00102,-0.00613,-6.31,13.571,-16.984,21.143,-6.502,0.412,5.0,61.5493,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,6412,2021-03-23 20:21:32:230
-0.22753,1.09898,9.65983,-0.10499,1.07106,9.74742,-0.00834,-0.00402,-0.00547,-5.798,13.455,-15.363,22.786,-6.454,0.505,5.0,61.5493,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,6511,2021-03-23 20:21:32:329
0.0958,1.03432,9.54487,-0.10865,1.06503,9.74804,-0.0176,-0.00845,-9.8E-4,-6.086,13.971,-15.159,21.646,-6.235,0.639,5.0,60.9833,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,6611,2021-03-23 20:21:32:429
0.01677,0.91935,9.8227,-0.08407,1.05073,9.74984,-0.01535,0.00388,8.1E-4,-6.805,15.524,-16.045,22.175,-6.177,0.652,5.0,60.9833,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,6711,2021-03-23 20:21:32:529
-0.21795,1.01516,9.79635,-0.07633,1.02621,9.75251,-0.00179,0.00179,-0.00831,-4.804,15.63,-14.303,16.372,-6.073,0.444,5.0,60.9833,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,6812,2021-03-23 20:21:32:630
-0.35926,0.84989,9.91611,-0.09275,1.01499,9.75354,-4.9E-4,-0.00213,-0.00557,-5.208,13.749,-12.137,18.556,-6.007,0.448,5.0,60.9833,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,6911,2021-03-23 20:21:32:729
-0.24909,0.92893,9.91371,-0.13964,1.00051,9.75448,0.00905,-0.02322,0.0027,-6.121,13.996,-11.648,22.082,-5.95,0.721,5.0,61.7629,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,7011,2021-03-23 20:21:32:829
0.07185,0.91696,9.64307,-0.12819,0.99701,9.75499,0.00561,-0.03363,0.00171,-6.098,14.388,-10.47,22.352,-5.856,0.82,5.0,61.7629,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,7110,2021-03-23 20:21:32:928
-0.02395,1.05587,9.83946,-0.08919,0.99993,9.75513,9.0E-5,-0.02338,0.00192,-4.682,14.642,-7.596,17.872,-5.852,0.524,5.0,61.7629,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,7211,2021-03-23 20:21:33:029
0.20358,1.00797,9.82988,-0.0327,1.00543,9.75492,-0.00733,-0.01767,0.00117,-5.983,13.478,-6.126,24.021,-5.869,0.337,5.0,60.5546,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,7311,2021-03-23 20:21:33:129
0.09341,0.7493,9.81312,0.01997,0.96474,9.75906,-0.01912,0.00901,-0.00482,-6.581,15.903,-5.55,22.947,-5.82,-0.029,5.0,60.5546,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,7411,2021-03-23 20:21:33:229
0.0958,0.86427,9.64307,0.0252,0.94037,9.76143,-0.01528,0.01785,-0.005,-6.248,14.182,-4.389,22.696,-5.646,-0.117,5.0,60.5546,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,7511,2021-03-23 20:21:33:329
-0.03114,0.79002,9.94724,0.01933,0.91239,9.7641,-0.00936,0.02975,-0.00576,-6.694,14.768,-5.244,24.39,-5.406,-0.169,5.0,61.8415,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,7610,2021-03-23 20:21:33:428
-0.40237,0.94091,9.39637,-0.02957,0.88996,9.76614,-0.00271,0.02781,-0.01023,-5.232,16.787,-5.835,15.922,-5.338,-0.113,5.0,61.8415,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,7710,2021-03-23 20:21:33:528
-0.28022,0.73493,9.87779,-0.07978,0.89468,9.76543,-0.00686,0.00585,-0.00227,-5.113,14.735,-4.535,18.135,-5.234,0.468,5.0,61.8415,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,7811,2021-03-23 20:21:33:629
-0.16526,0.80678,9.78917,-0.14626,0.88509,9.76553,-0.00435,-0.00579,0.00277,-6.412,14.546,-3.953,21.58,-5.274,0.729,5.0,62.8909,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,7911,2021-03-23 20:21:33:729
-0.20358,1.0894,9.7748,-0.13109,0.87296,9.76684,0.00509,-0.01383,-0.00706,-4.453,14.082,-1.94,15.927,-5.172,0.84,5.0,62.8909,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,8011,2021-03-23 20:21:33:829
-0.00719,0.92654,9.55924,-0.13055,0.8813,9.7661,0.00305,-0.02301,-0.00363,-6.193,15.851,-2.795,20.451,-5.107,0.769,5.0,62.8909,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,8110,2021-03-23 20:21:33:928
0.16526,0.85947,9.66941,-0.10194,0.90088,9.76465,-0.0083,-0.00123,7.6E-4,-7.92,15.592,-1.607,26.487,-5.235,0.756,5.0,62.6238,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,8211,2021-03-23 20:21:34:029
-0.16766,0.7996,10.1628,-0.04528,0.88465,9.76656,-0.00716,0.00193,-0.00745,-7.969,15.385,-1.574,27.955,-5.271,0.598,5.0,62.6238,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,8311,2021-03-23 20:21:34:129
-0.47423,0.78523,9.87539,-0.0427,0.86195,9.7686,0.00394,-0.00351,-0.01024,-6.078,16.225,-0.466,20.632,-5.042,0.25,5.0,62.6238,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,8412,2021-03-23 20:21:34:230
-0.10299,0.84989,9.59995,-0.09673,0.84293,9.76988,0.00216,-0.01251,-0.0038,-7.263,14.897,0.449,25.105,-4.949,0.401,5.0,62.6238,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,8510,2021-03-23 20:21:34:328
0.10299,0.85708,9.72211,-0.09529,0.85088,9.7692,-9.0E-4,-0.02203,-0.00388,-7.527,16.66,-1.542,25.13,-4.931,0.641,5.0,60.7815,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,8611,2021-03-23 20:21:34:429
0.26346,0.95049,9.49697,-0.0627,0.85725,9.76891,-0.00183,-0.01004,-0.00366,-7.123,15.394,0.104,25.108,-4.978,0.559,5.0,60.7815,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,8711,2021-03-23 20:21:34:529
0.10538,0.86427,10.01191,0.00588,0.87081,9.76791,-0.01829,0.01535,-0.00297,-8.131,15.422,-0.784,28.034,-5.066,0.125,5.0,60.7815,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,8810,2021-03-23 20:21:34:628
-0.0982,0.68463,9.88976,0.00242,0.84937,9.7698,-0.01264,0.02213,-0.00484,-8.457,15.113,1.622,28.456,-5.094,-0.034,5.0,62.4144,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,8911,2021-03-23 20:21:34:729
-0.30657,0.80678,9.76043,-0.02912,0.83651,9.77086,-0.00281,0.00937,-0.0024,-8.654,15.838,-1.043,29.328,-4.893,0.171,5.0,62.4144,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,9011,2021-03-23 20:21:34:829
-0.21795,0.9433,9.81312,-0.1014,0.83412,9.77059,0.00912,2.1E-4,-0.00359,-7.986,15.035,-1.546,27.937,-4.856,0.391,5.0,62.4144,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,9111,2021-03-23 20:21:34:929
0.17724,0.98881,9.7748,-0.11768,0.86303,9.76789,0.00448,-0.00957,-6.8E-4,-9.169,17.204,-0.589,27.91,-4.981,0.716,5.0,61.7106,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,9211,2021-03-23 20:21:35:029
-0.17724,0.85468,9.74366,-0.09244,0.87703,9.76692,-0.00194,-0.0062,-0.00277,-10.368,17.636,-2.724,28.894,-5.049,0.69,5.0,61.7106,23.000013,120.21947,42.651,NaN,0.0,32.0,184.568,0 / 0,9311,2021-03-23 20:21:35:129
